226:8,9,9,9,5,6,1,7,9,1,8,8,4,6,1,3,9,3,6,1,8,9,9,9,8,1,3,3,4,6
227:6,6,4,7,9,2,8,2,9,8,7,6,3,2,4,9,5,6,3,1,9,5,6,9,3,2,3,9,5,7
228:2,8,6,6,2,3,9,3,5,2,2,1,6,6,7,4,9,2,8,3,8,4,3,1,2,7,8,5,8,8
229:7,6,2,3,4,2,6,4,3,1,3,6,6,2,1,5,7,5,4,6,7,9,7,3,6,1,2,9,5,9
230:9,7,9,6,6,5,3,2,6,3,3,1,5,9,8,6,1,2,7,8,8,6,9,1,3,9,4,2,5,3
231:5,6,2,2,8,9,9,2,7,4,2,7,5,7,2,7,2,5,5,4,4,8,2,8,4,3,4,3,4,2
232:3,8,8,1,6,4,8,7,6,5,9,8,4,6,4,4,4,1,9,3,2,5,8,7,4,6,3,2,7,4
233:7,3,8,9,4,2,4,8,1,9,3,3,6,5,1,3,6,1,5,9,3,5,4,9,6,9,9,7,5,4
234:1,2,2,6,8,5,6,4,4,3,6,2,1,9,7,2,2,7,7,8,7,3,8,1,9,8,2,6,5,6
235:1,4,3,5,4,9,1,4,2,6,3,6,6,3,3,7,1,6,1,5,6,7,5,4,9,5,3,8,9,9
236:7,1,3,1,4,1,8,2,4,4,6,6,1,9,2,8,3,9,1,2,5,9,3,6,6,5,7,6,3,7
237:8,6,2,4,7,2,8,2,3,1,2,2,3,1,9,8,3,7,4,5,9,4,4,3,7,9,4,5,3,6
238:9,9,4,1,1,5,1,4,2,7,4,8,3,4,7,7,1,4,2,6,4,4,4,9,9,4,5,5,3,9
239:9,6,8,5,9,1,2,5,5,8,1,7,1,4,6,2,9,5,2,1,4,3,3,5,8,5,6,3,1,5
240:3,9,5,1,5,5,4,9,8,2,8,2,8,8,8,5,1,9,2,8,1,1,5,2,9,9,5,9,7,7
241:4,5,4,9,7,3,5,6,8,1,6,6,7,9,9,1,3,6,1,6,5,4,8,2,3,6,4,2,6,6
242:8,5,6,2,6,6,2,2,4,6,9,1,1,5,5,7,6,4,7,6,2,9,1,7,5,3,6,9,3,8
243:7,6,2,3,4,2,6,4,3,1,3,6,6,2,1,5,7,5,4,6,7,9,7,3,6,1,2,9,5,8
244:2,7,1,9,5,5,4,4,8,3,4,2,9,8,5,9,7,3,3,3,3,7,2,2,2,8,6,4,9,4
245:7,4,2,7,4,1,8,7,6,5,1,7,2,9,8,4,4,1,1,6,3,5,4,7,8,6,3,1,9,9
246:3,6,1,6,7,3,9,5,3,7,5,3,7,2,4,1,5,5,2,4,4,1,5,7,4,7,3,7,2,3
247:6,4,4,3,4,4,4,1,5,9,2,3,7,7,9,3,1,7,9,2,9,2,5,2,8,8,6,2,4,1
248:4,5,2,2,3,7,8,4,7,4,3,6,5,5,2,7,9,7,5,9,5,6,5,6,9,5,5,6,8,6
249:8,2,6,5,6,6,4,4,6,9,4,9,9,9,6,6,7,7,7,1,2,3,6,8,2,4,5,6,5,8
250:4,5,7,1,4,7,4,5,7,2,9,2,2,4,7,3,3,9,8,6,2,7,3,5,3,9,9,9,6,7
251:7,9,2,8,7,4,2,2,8,7,1,5,5,5,7,3,7,7,8,6,9,7,1,2,3,6,9,3,6,3
252:3,6,9,6,2,9,1,8,8,6,7,9,9,7,9,1,8,9,4,8,1,2,9,9,3,5,1,7,6,6
253:2,4,6,1,9,4,2,1,2,5,5,1,6,6,8,5,5,9,5,9,2,2,2,3,6,4,3,3,6,3
254:5,2,2,2,9,2,2,9,7,6,6,4,7,8,4,1,5,9,6,3,7,9,8,4,3,2,2,6,1,9
255:8,1,3,8,8,6,8,6,2,2,8,4,4,2,6,5,8,7,7,2,4,5,4,6,9,2,7,5,9,5
256:9,1,5,2,7,4,4,2,3,6,5,7,9,4,7,9,7,7,9,8,7,3,9,7,1,6,5,7,2,2
257:8,9,2,5,3,3,5,9,5,9,2,2,4,1,1,8,9,7,9,5,5,1,2,1,6,5,9,2,5,4
258:9,7,8,9,7,2,6,5,6,1,5,5,3,2,5,6,7,9,8,3,1,8,9,9,1,6,9,4,5,8
259:8,1,5,5,4,1,9,4,8,4,1,2,1,1,1,7,2,5,5,2,3,2,5,9,8,5,4,9,5,9
260:9,2,1,8,8,2,5,4,5,3,5,3,9,9,1,1,4,7,4,1,8,9,6,6,8,1,4,8,5,5
261:6,2,9,1,1,4,9,7,3,4,8,5,2,1,6,9,9,9,4,9,4,9,7,7,9,4,1,2,4,5
262:4,1,4,6,9,8,4,4,1,4,8,1,5,2,7,1,2,1,7,9,5,8,8,6,1,1,9,9,3,1
263:9,5,1,7,2,3,7,1,1,3,5,8,4,9,9,8,6,8,9,7,2,3,7,2,3,4,9,4,2,5
264:8,1,4,8,7,3,9,3,3,4,8,6,5,7,5,9,7,3,5,3,5,8,7,2,8,5,2,3,9,4
265:2,9,3,6,6,7,8,9,9,1,9,8,3,6,1,7,3,9,1,6,4,3,7,3,2,6,2,3,6,4
266:3,4,9,2,2,6,8,7,3,9,5,2,4,4,8,1,5,9,5,6,6,2,9,5,7,8,8,4,3,1
267:2,9,5,7,9,7,1,8,4,5,9,9,5,4,1,9,2,2,7,9,8,5,3,8,1,4,8,2,8,4
268:5,2,6,3,9,4,6,7,8,6,2,1,7,1,7,5,8,6,6,9,2,8,7,6,1,8,2,2,8,2
269:6,5,7,7,2,9,6,4,8,2,9,8,8,5,9,9,4,5,6,8,6,7,5,1,9,3,4,6,9,7
270:6,3,9,2,8,9,7,7,7,8,5,7,5,5,9,2,3,3,8,2,5,1,8,9,2,9,4,2,2,8
271:6,4,6,5,4,6,9,1,6,6,4,7,3,6,2,1,2,8,7,7,5,2,6,3,2,4,3,6,2,4
272:8,8,5,3,9,9,5,6,8,5,9,6,7,3,5,6,9,1,1,3,8,8,3,1,4,7,7,6,1,3
273:7,9,8,5,5,5,6,4,7,6,6,8,3,1,4,5,6,4,4,3,2,2,9,4,6,7,9,4,3,7
274:4,9,6,7,3,1,2,7,4,7,3,1,1,9,6,4,3,2,6,7,6,4,3,9,8,8,9,7,5,3
275:4,7,3,7,9,1,7,1,8,1,8,6,6,2,9,5,5,9,8,9,5,8,3,1,7,4,7,8,9,7
276:4,3,1,9,9,6,8,7,8,3,8,8,8,6,1,2,8,9,1,6,3,3,2,1,7,8,6,2,1,3
277:8,5,7,7,8,5,6,4,4,4,2,9,8,4,4,7,2,1,8,7,8,2,6,3,3,1,4,1,6,9
278:4,9,8,8,3,5,1,5,2,6,1,4,2,9,1,6,7,9,9,4,4,5,7,2,4,9,4,1,4,8
279:9,7,3,6,7,5,9,6,3,2,5,5,7,4,7,7,6,9,3,5,7,1,2,6,2,2,5,7,2,7
280:7,4,2,7,4,1,8,7,6,5,1,7,2,9,8,4,4,1,1,6,3,7,4,7,8,6,3,1,9,9
281:2,9,6,8,4,4,3,1,6,5,2,3,6,9,2,3,9,7,4,3,2,3,8,1,6,8,4,5,6,3
282:9,8,1,6,6,6,7,2,4,7,2,8,8,8,2,6,2,8,6,3,9,6,6,9,2,8,3,6,3,1
283:3,5,9,6,3,1,2,4,4,2,6,2,6,6,3,9,2,7,1,9,6,2,6,3,5,4,5,5,1,4
284:8,1,8,7,4,2,3,4,6,5,2,6,3,1,4,6,8,7,6,7,4,5,5,3,8,3,2,3,2,4
285:5,2,6,3,9,5,6,7,8,6,2,1,7,1,7,5,8,6,6,9,2,8,7,6,1,8,2,2,8,2
286:7,9,2,8,7,4,2,2,8,7,1,5,3,5,7,3,7,7,8,6,9,7,1,2,3,6,9,3,6,5
287:9,7,8,6,3,3,6,1,9,5,6,6,8,2,2,4,4,7,1,4,9,8,2,3,4,4,8,8,8,4
288:2,9,1,8,8,1,9,3,6,5,3,7,2,5,8,2,6,1,1,6,4,3,2,3,5,6,6,4,9,9
289:2,1,7,7,8,5,7,9,3,9,9,6,1,3,3,1,5,3,1,1,2,5,7,1,4,3,8,4,8,2
290:5,7,3,3,9,4,8,2,9,9,2,5,2,6,3,8,6,7,3,1,6,2,2,7,3,8,8,3,9,6
291:5,4,3,5,6,5,7,1,1,8,8,8,3,3,5,2,2,4,1,6,9,4,9,2,5,8,1,2,8,1
292:2,3,9,5,8,4,9,2,5,4,3,7,2,8,7,1,6,3,1,9,1,5,7,1,6,4,7,5,2,9
293:6,9,9,8,3,5,1,7,4,7,8,6,2,6,1,1,6,1,9,1,8,2,8,7,4,4,1,7,1,3
294:2,5,8,5,5,4,2,1,7,1,1,7,8,2,4,7,9,4,9,9,6,7,5,9,6,4,8,7,8,4
295:7,6,1,4,5,4,9,2,5,9,9,9,2,1,9,3,3,5,4,9,8,4,1,8,8,5,4,8,9,8
296:7,9,5,4,6,2,7,4,2,8,8,3,6,6,5,3,4,7,1,2,1,9,1,6,6,7,8,7,9,9
297:1,2,4,9,8,7,2,6,5,9,5,7,6,8,2,3,8,6,6,9,6,2,2,6,6,8,6,3,9,7
298:4,8,3,8,2,3,6,7,3,6,2,5,8,4,2,5,8,2,2,2,8,7,9,5,2,2,4,8,4,9
299:4,5,4,2,2,6,1,1,6,8,5,4,7,3,7,3,5,1,5,5,1,6,5,2,7,4,8,3,2,3
300:4,2,4,6,7,3,8,9,2,1,6,1,2,6,7,6,2,7,9,4,5,9,4,9,3,9,3,1,3,8
301:8,4,9,5,1,2,9,2,4,5,5,8,2,8,3,5,4,7,6,9,2,4,2,5,1,9,1,7,6,7
302:8,6,8,2,3,2,2,7,7,3,4,5,4,4,2,9,9,5,7,5,9,3,3,4,6,1,9,5,9,4
303:5,2,9,1,5,9,3,1,3,5,7,8,5,2,1,1,4,1,2,3,4,2,7,5,8,7,1,6,8,3
304:1,6,8,6,2,4,8,5,5,9,9,1,6,6,2,8,2,1,3,3,4,7,6,5,6,7,2,5,5,7
305:1,9,4,6,9,7,4,8,2,5,6,5,6,3,4,6,4,5,1,4,5,6,5,1,6,9,9,1,7,1
306:3,8,9,1,5,9,9,3,9,3,4,3,8,8,5,5,8,9,4,2,2,4,9,8,7,1,9,9,5,7
307:1,8,1,1,6,6,7,8,9,4,1,2,6,4,8,6,6,9,8,3,1,7,8,5,3,7,7,6,9,5
308:9,3,9,5,9,7,4,8,2,4,4,7,2,1,9,1,6,9,2,1,3,6,4,7,3,2,3,7,6,3
309:2,1,4,6,1,3,3,4,4,9,6,7,5,5,3,4,2,2,6,9,1,6,4,3,3,5,1,7,3,1
310:8,7,1,8,5,3,7,9,1,3,7,8,7,6,6,7,8,6,9,6,2,4,4,5,3,1,9,1,7,3
311:7,8,6,1,4,2,8,4,6,5,8,6,7,3,1,6,9,3,9,2,8,6,9,8,9,8,1,7,1,2
312:4,5,9,3,5,2,6,3,4,7,2,3,4,4,1,3,3,6,9,1,7,1,6,8,7,8,9,3,1,2
313:9,4,6,3,6,7,9,3,3,2,5,4,8,6,1,5,8,9,2,1,2,8,7,6,1,6,6,3,2,9
314:9,7,2,1,9,8,3,4,3,8,2,7,8,6,8,1,4,4,9,4,6,1,3,2,7,2,6,9,1,6
315:5,5,7,1,4,5,1,2,3,1,7,5,2,6,5,1,3,8,7,9,5,6,4,6,8,6,7,4,6,4
316:5,1,8,8,1,9,8,8,9,6,5,6,3,8,7,6,3,6,6,8,8,1,8,8,5,8,2,6,4,4
317:3,2,3,9,9,4,3,4,9,7,2,4,7,2,1,1,8,7,9,8,7,9,3,4,3,7,7,5,5,2
318:5,2,9,1,5,9,3,1,3,5,7,8,2,2,1,1,4,1,2,3,4,2,7,5,8,7,1,6,8,9
319:4,5,8,5,1,5,1,8,4,9,5,7,5,1,8,6,2,3,3,7,5,2,6,7,4,2,7,3,2,7
320:8,4,9,6,2,7,4,4,7,2,5,1,2,8,8,1,1,2,2,9,4,9,2,5,6,3,1,7,6,8
321:1,2,6,1,8,4,5,9,5,5,2,5,8,2,9,3,5,4,1,2,4,4,5,7,1,3,8,1,9,7
322:6,9,9,9,7,7,2,1,8,4,3,4,7,9,5,2,7,1,6,4,7,9,6,3,3,6,1,2,4,9
323:8,1,7,1,6,5,7,3,4,1,4,2,6,3,1,8,6,1,7,3,1,5,6,7,2,7,2,6,7,8
324:3,9,3,4,5,8,3,4,6,8,7,9,4,8,1,4,9,7,4,2,1,6,8,7,4,5,6,7,8,5
325:7,7,3,5,6,8,1,3,5,7,2,5,3,4,2,5,4,5,1,5,7,2,6,6,4,7,9,4,1,5
326:9,3,3,1,7,2,2,8,6,5,3,8,3,2,5,4,7,4,3,8,6,6,8,3,8,4,5,3,1,3
327:8,7,1,8,5,3,7,9,1,3,7,8,7,6,6,7,8,6,9,6,2,4,4,5,3,1,9,2,7,4
328:4,5,2,2,3,7,8,4,7,4,3,6,5,5,2,7,9,7,5,9,5,6,5,6,8,5,5,6,8,9
329:1,4,5,2,6,9,6,4,1,3,3,4,8,4,9,8,3,4,8,1,9,5,2,7,7,1,8,4,8,2
330:7,7,4,3,9,9,8,5,9,7,4,9,5,2,8,1,2,9,3,3,2,3,6,9,9,5,3,8,1,9
331:8,2,9,3,5,1,7,4,3,6,6,3,6,7,3,6,9,1,1,1,8,9,2,2,2,5,8,4,2,4
332:9,2,1,8,8,2,5,4,5,3,5,3,9,9,1,1,4,7,4,1,8,9,6,6,8,1,4,8,5,2
333:1,6,5,1,4,9,1,3,9,4,8,1,9,2,6,6,7,1,8,3,4,8,3,4,5,5,9,7,1,6
334:2,6,9,8,3,9,7,1,9,1,4,4,9,3,8,6,9,1,7,9,9,8,7,9,8,9,2,9,2,4
335:2,7,6,6,3,5,4,1,4,5,3,3,6,9,2,7,7,6,9,8,4,7,9,9,6,4,1,4,3,1
336:4,7,2,5,8,8,8,5,8,9,8,9,8,2,4,4,9,4,7,1,4,9,4,6,7,5,8,3,6,7
337:4,7,3,7,9,1,7,1,8,1,8,6,6,2,9,5,9,9,8,9,5,8,3,1,7,4,7,8,9,7
338:7,4,4,5,7,1,8,7,5,3,3,1,2,6,1,1,6,4,5,7,1,1,3,6,2,4,6,4,2,7
339:8,1,9,2,2,8,6,6,9,4,8,2,1,3,4,4,8,2,4,6,6,7,8,1,5,9,2,8,9,2
340:8,3,8,5,5,2,2,2,5,9,4,2,5,2,6,8,4,4,6,4,2,6,7,5,3,8,5,8,8,5
341:6,8,2,6,1,5,7,2,5,2,7,1,2,9,9,3,4,4,4,3,9,1,1,3,4,3,8,2,1,9
342:5,7,3,3,7,4,8,2,9,9,2,5,2,6,3,8,6,7,3,1,6,2,2,7,3,8,8,3,9,6
343:8,3,1,9,1,7,3,8,5,7,4,1,8,8,7,1,3,3,6,4,3,8,2,2,9,6,6,8,1,9
344:7,8,1,7,2,5,2,7,8,4,6,9,2,7,2,3,1,6,8,3,8,8,7,9,9,8,1,6,4,1
345:3,5,9,9,3,5,8,6,8,5,1,1,8,6,8,1,6,1,7,3,7,7,9,2,5,2,4,9,7,5
346:9,5,7,3,5,7,1,4,7,8,6,4,7,2,3,2,6,4,2,9,7,2,9,3,2,9,7,2,7,8
347:7,9,4,8,8,9,6,7,6,1,9,9,7,1,8,1,7,3,3,4,3,6,1,3,4,2,5,4,6,4
348:3,9,1,3,8,3,9,2,6,9,7,9,6,4,7,6,9,9,4,5,6,9,7,2,8,5,2,2,6,9
349:1,1,4,7,3,9,3,3,1,9,6,2,5,2,5,9,1,8,1,3,4,2,7,1,6,9,9,9,7,1
350:4,1,4,6,9,8,4,4,1,4,8,1,5,2,7,4,2,1,7,9,5,8,8,6,1,1,9,9,3,1
351:8,6,8,5,8,1,6,8,4,8,6,5,3,4,2,9,3,6,9,6,6,4,7,2,7,3,8,4,1,7
352:4,8,8,9,4,7,3,9,1,9,1,3,9,3,7,3,2,2,5,1,5,6,2,2,1,4,1,6,5,8
353:7,4,2,7,4,1,8,7,6,5,1,7,2,9,8,4,4,1,1,6,3,7,4,7,8,6,3,1,9,3
354:1,6,4,6,7,8,2,7,6,4,4,9,6,7,9,9,3,6,6,5,1,8,2,3,4,1,8,5,8,8
355:6,2,9,1,1,4,9,7,3,4,8,5,2,1,6,9,9,9,4,9,4,9,7,7,9,4,1,3,4,5
356:2,6,9,8,5,8,4,2,1,1,6,5,1,8,7,6,2,7,2,9,5,2,7,8,9,5,1,3,1,2
357:9,5,1,3,4,4,3,7,5,8,6,8,1,3,5,8,5,6,7,9,4,8,9,9,3,6,5,5,1,9
358:1,1,3,6,5,2,4,5,6,1,8,6,9,8,6,1,6,7,1,3,7,2,8,4,9,6,9,7,5,7
359:4,5,4,9,7,3,5,6,8,1,6,6,7,9,9,1,3,6,1,6,5,4,8,2,3,6,4,2,9,9
360:4,2,7,8,9,4,2,4,2,8,7,9,5,8,1,6,3,7,8,9,2,4,9,3,3,6,1,3,7,1
361:1,2,7,8,9,4,2,4,2,8,7,9,5,8,1,6,3,7,8,9,2,4,9,3,3,6,1,3,7,5
362:4,5,8,2,1,5,8,8,4,7,1,6,9,2,7,4,6,9,3,3,8,9,3,3,4,8,3,5,6,4
363:2,8,8,6,1,4,3,2,5,7,8,7,6,7,6,3,1,6,4,1,2,1,9,7,9,5,3,6,9,5
364:3,8,9,1,5,9,9,3,9,3,4,3,8,8,5,5,8,9,4,2,2,4,9,8,7,1,9,9,5,3
365:9,6,1,5,4,4,8,9,1,6,3,4,1,3,1,3,5,9,9,2,2,1,9,7,1,2,1,7,8,4
366:8,1,7,1,6,5,7,3,4,1,4,2,6,3,1,8,6,1,7,3,1,5,6,7,2,7,2,6,7,6
367:6,2,6,6,3,1,5,5,3,6,7,9,6,6,2,5,4,2,3,8,5,6,3,1,1,3,3,4,2,9
368:2,1,8,8,8,9,9,2,1,2,3,6,8,3,2,6,7,5,3,9,2,2,1,7,8,8,2,4,5,3
369:2,9,6,8,4,4,3,1,6,5,2,3,6,9,2,3,9,7,4,7,2,3,8,1,6,8,4,5,6,7
370:7,5,4,4,9,6,8,4,6,3,6,3,7,9,2,9,1,5,3,8,5,8,6,7,3,5,9,5,6,8
371:9,7,8,1,7,4,3,7,7,9,8,5,8,2,7,9,5,2,2,1,8,3,3,3,1,6,5,4,2,8
372:9,8,1,6,6,2,7,2,4,7,2,8,8,8,2,6,2,8,6,3,9,6,6,9,2,8,3,6,3,7
373:8,7,4,1,2,2,7,4,2,2,9,9,8,2,4,2,9,2,8,3,1,8,3,4,3,9,4,9,9,6
374:3,8,3,7,7,6,5,2,3,2,7,6,7,9,9,6,2,4,7,1,4,9,1,1,1,5,2,9,1,5
375:3,3,3,2,7,5,7,7,6,5,3,6,6,5,1,1,5,8,9,4,8,1,7,1,1,7,4,3,6,7
376:5,8,5,1,7,1,9,1,5,3,8,1,8,3,6,9,6,8,7,7,8,2,6,5,7,6,5,7,1,6
377:7,1,8,4,4,3,8,2,7,4,4,8,1,5,7,3,2,7,3,6,4,3,4,8,7,3,8,2,7,4
378:5,8,4,3,1,8,6,6,1,1,2,9,9,7,1,3,7,7,3,3,7,8,3,7,1,2,4,4,3,9
379:8,1,9,4,9,3,1,4,3,5,5,4,7,3,9,9,6,4,5,6,7,7,7,5,3,8,5,7,6,4
380:8,5,7,7,8,5,6,4,4,4,2,9,8,4,4,7,2,1,8,7,8,2,6,3,3,1,4,1,6,9
381:2,9,2,4,2,7,2,1,1,7,8,8,8,3,2,7,4,6,7,8,4,2,3,7,9,8,9,6,7,9
382:8,8,1,1,1,2,4,2,6,4,7,5,1,2,4,4,9,3,8,3,9,5,8,3,2,5,1,1,9,9
383:3,6,7,7,6,4,2,6,1,5,9,7,6,5,4,5,1,9,9,7,1,5,9,2,8,4,3,6,8,2
384:8,3,1,9,1,7,3,8,5,7,4,1,8,8,7,1,3,3,6,4,3,8,2,2,9,6,6,8,1,7
385:8,4,5,6,9,7,8,2,8,4,2,7,2,9,4,7,1,1,4,9,1,4,8,8,3,1,7,3,3,8
386:4,4,3,3,4,1,6,8,4,9,4,4,3,1,6,5,5,2,8,5,1,5,2,9,4,3,7,2,1,4
387:6,3,4,3,7,5,6,8,1,8,6,3,3,1,5,8,4,8,5,8,6,9,4,7,1,7,3,5,3,4
388:2,7,1,8,9,5,1,2,3,7,6,3,9,7,9,8,2,9,4,1,8,1,5,2,3,3,1,4,3,1
389:9,6,1,8,2,8,3,8,5,5,5,4,1,5,7,9,6,5,7,6,2,6,1,2,1,3,9,3,4,5
390:5,5,3,1,5,9,6,2,2,8,1,1,4,1,6,3,5,8,7,7,3,7,4,1,2,6,5,8,3,5
391:8,3,2,6,6,5,6,5,3,3,1,8,1,2,2,6,5,3,4,7,8,5,3,5,1,2,8,4,4,1
392:2,4,7,7,7,4,6,2,8,7,2,7,7,4,5,7,2,6,3,6,8,6,9,4,8,2,9,6,6,4
393:2,9,9,7,6,6,7,8,4,9,2,6,3,5,9,6,4,2,5,1,6,6,7,9,8,1,8,3,1,3
394:9,6,6,7,4,7,9,9,7,8,9,4,7,6,4,2,7,3,8,3,8,8,8,9,1,9,5,7,9,9
395:7,3,1,6,8,6,4,5,4,5,3,7,6,2,6,8,3,4,8,7,9,2,4,8,2,2,7,3,2,3
396:9,2,2,8,2,1,7,7,1,6,5,1,4,2,3,6,2,2,8,6,7,8,8,2,9,5,3,9,7,8
397:2,8,8,6,1,4,3,2,5,7,8,7,6,7,6,3,1,6,4,1,2,1,3,7,9,5,3,6,9,2
398:1,3,5,2,2,3,5,2,6,6,1,4,1,7,2,2,4,3,5,7,7,9,6,9,8,3,4,8,8,5
399:2,7,3,6,8,4,1,4,9,1,3,2,8,4,4,2,1,6,4,4,4,9,1,7,5,4,2,2,2,4
400:3,9,7,8,8,2,1,6,9,5,1,8,9,3,6,3,1,3,5,6,8,1,8,9,7,6,5,8,4,4
401:2,1,5,3,4,8,3,3,8,7,6,9,8,2,2,4,5,3,1,5,2,8,3,5,9,8,2,1,6,2
402:7,4,9,1,9,5,6,8,5,5,9,8,5,3,1,7,8,1,3,2,7,9,4,8,7,1,6,9,6,5
403:4,9,6,7,3,1,2,7,4,7,3,1,1,9,6,4,3,2,6,7,6,4,3,9,8,8,9,7,5,5
404:2,8,7,3,1,8,8,9,2,4,7,2,4,8,9,3,7,5,4,7,9,8,1,3,4,8,3,7,2,5
405:8,9,9,9,5,6,1,7,9,1,8,8,4,6,1,3,9,3,6,1,8,9,9,9,8,1,3,3,4,9
406:4,5,8,9,9,9,4,4,8,4,2,6,1,2,9,8,2,4,7,6,2,6,7,6,1,2,9,6,3,3
407:9,6,8,8,1,5,7,6,9,6,3,4,4,9,3,4,3,3,2,1,2,9,6,6,2,4,3,4,3,9
408:1,7,9,1,8,3,3,6,1,5,4,4,3,1,5,5,2,9,7,6,8,2,7,1,1,1,7,1,1,7
409:4,5,7,1,7,9,2,4,4,9,7,1,9,4,5,4,5,2,1,8,5,2,1,2,3,7,7,6,9,6
410:4,1,5,5,9,4,8,8,9,8,6,8,7,8,2,8,2,6,8,1,1,6,9,2,3,1,1,9,6,2
411:5,3,2,3,9,6,3,8,4,6,8,9,6,2,6,1,1,7,6,9,6,1,5,5,5,8,1,9,1,1
412:9,9,6,1,3,6,9,3,4,5,2,8,7,5,2,9,1,4,1,1,5,9,8,3,7,3,5,5,8,7
413:4,2,9,6,2,8,3,4,4,5,4,9,7,4,2,9,5,8,5,4,2,3,4,9,1,8,4,8,3,2
414:6,8,3,3,4,8,9,9,2,6,9,6,9,9,8,3,1,7,9,1,8,3,4,2,6,9,7,9,4,9
415:7,3,1,6,9,6,4,5,4,5,3,7,6,2,6,8,3,4,8,7,9,2,4,8,2,2,7,3,2,4
416:9,2,2,8,2,1,7,7,1,6,6,1,4,2,3,6,2,2,8,6,7,8,8,2,9,5,3,9,7,7
417:6,2,9,6,7,3,4,6,8,3,9,7,6,6,7,4,5,4,6,1,1,7,8,3,9,2,3,6,8,6
418:2,9,5,7,9,7,1,8,4,5,9,9,5,4,1,9,2,2,7,9,8,5,3,8,1,4,8,2,8,5
419:9,1,4,1,1,2,7,4,2,9,4,5,2,7,1,2,7,9,3,4,4,2,8,2,4,6,9,5,6,1
420:7,9,1,8,4,3,7,5,7,3,3,8,6,4,1,1,8,1,1,7,6,3,6,4,3,3,4,3,3,7
421:2,7,5,5,8,5,6,2,4,3,4,6,6,1,8,1,1,2,1,2,2,6,7,9,9,9,1,3,4,5
422:5,6,6,6,3,8,8,8,8,5,9,4,6,7,9,4,9,6,2,3,2,8,8,1,5,1,9,6,8,1
423:1,6,5,3,8,7,8,1,3,4,9,4,5,6,5,4,9,2,2,7,7,8,5,2,6,5,2,9,4,3
424:8,7,1,8,5,3,7,9,1,3,7,8,7,6,6,7,8,6,9,6,2,4,4,5,3,1,9,1,7,4
425:1,6,2,4,8,4,9,4,1,9,1,8,6,4,4,5,6,6,1,8,8,9,9,8,1,9,5,8,2,7
426:3,9,3,4,5,8,3,4,6,8,7,9,4,8,1,4,9,7,4,2,1,6,8,7,4,5,6,7,8,6
427:7,2,4,2,3,3,2,1,9,9,8,3,6,9,6,9,4,6,8,3,4,3,6,5,3,1,8,4,5,4
428:7,5,8,5,3,8,3,3,7,4,2,9,9,5,1,9,4,1,1,4,3,7,8,8,4,4,3,7,1,7
429:7,1,3,1,4,1,8,2,4,4,6,6,1,9,2,8,3,9,1,2,5,9,3,6,6,5,7,6,3,7
430:5,8,4,5,4,9,7,2,6,9,1,7,4,4,5,1,3,9,8,4,3,2,4,7,7,5,8,6,7,9
431:2,7,7,1,3,3,6,4,7,3,4,6,5,6,4,9,4,9,2,5,3,1,5,3,3,6,8,3,1,4
432:3,7,2,6,3,8,5,1,9,9,9,2,8,7,5,3,3,2,2,9,1,3,6,9,8,1,8,8,6,2
433:4,7,2,3,9,1,7,9,3,7,5,3,9,7,3,9,3,7,5,3,4,7,5,4,3,9,4,7,3,9
434:4,1,4,6,9,8,4,4,1,4,8,1,5,2,7,1,2,1,7,9,5,8,8,6,1,1,9,9,3,9
435:8,4,3,7,3,1,6,7,7,3,9,3,3,6,4,9,7,5,8,6,1,6,1,1,2,4,9,4,3,2
436:2,1,2,4,9,3,6,8,6,8,2,7,8,5,5,5,7,2,8,6,8,3,2,7,6,5,4,3,5,6
437:6,5,8,1,6,2,8,8,7,6,8,4,9,5,3,6,1,9,1,9,3,3,8,8,6,6,9,5,2,4
438:7,8,9,1,7,7,3,1,8,5,9,7,4,1,4,3,7,2,3,4,2,9,5,3,9,2,4,4,9,1
439:6,2,6,7,6,1,3,3,5,1,2,6,2,2,7,3,7,5,8,2,1,1,9,1,6,2,3,9,6,6
440:7,1,4,1,4,1,8,2,4,4,6,6,1,9,2,8,3,9,1,2,5,9,3,6,6,5,7,6,3,7
441:4,4,9,4,4,1,2,4,6,7,9,1,6,5,6,2,2,4,1,7,7,6,4,2,5,9,2,3,6,6
442:6,5,7,7,2,9,6,4,8,2,9,8,8,5,9,9,4,5,6,8,6,7,5,1,9,2,4,6,9,1
443:9,4,6,3,6,7,9,3,3,2,5,4,8,6,1,5,8,9,2,1,2,8,7,6,1,6,6,3,2,6
444:8,5,3,3,6,9,9,2,1,8,5,9,5,1,7,9,5,4,4,9,6,9,9,6,5,8,3,4,3,3
445:1,6,8,6,2,4,8,5,5,9,9,1,6,6,2,8,2,1,3,3,4,7,6,5,6,7,2,5,5,7
446:9,9,3,8,5,2,5,3,1,9,1,6,4,5,8,8,2,3,9,4,7,5,2,9,4,7,6,8,2,9
447:4,4,8,8,3,5,6,2,9,7,7,4,6,1,9,7,8,1,3,6,3,2,9,9,7,9,5,8,3,2
448:8,5,7,7,8,3,6,4,4,4,2,9,8,4,4,7,2,1,8,7,8,2,6,3,3,1,4,1,6,9
449:3,5,4,4,6,9,4,5,1,3,5,5,8,6,2,4,8,5,6,7,9,9,2,7,4,7,4,2,3,7
450:3,2,3,6,4,5,5,8,4,4,1,1,2,1,5,7,9,3,6,4,6,3,3,1,1,9,5,5,3,9
